"term","count.2013","pct.2013","count.2017","pct.2017","difference","ratio"
"quickly",1614,0.0419405971467921,127,0.049901768172888,0.00796117102609593,1.18982016393882
"optimise",725,0.0188394875659382,57,0.0223968565815324,0.00355736901559421,1.18882514734774
"success",3079,0.0800093547800327,242,0.0950884086444008,0.015079053864368,1.18846613506414
"subsidiary",140,0.00363797001273289,11,0.00432220039292731,0.000684230380194414,1.18808026943587
"articulate",611,0.01587714055557,48,0.018860510805501,0.00298337024993099,1.18790349808199
"create",6430,0.167086765584804,505,0.198428290766208,0.0313415251814046,1.18757634736485
"retain",382,0.00992646103474261,30,0.0117878192534381,0.0018613582186955,1.18751478620434
"pd",191,0.00496323051737131,15,0.00589390962671906,0.00093067910934775,1.18751478620434
"conduct",1606,0.0417327131460645,126,0.0495088408644401,0.00777612771837558,1.18633170796155
"colour",306,0.00795156302783047,24,0.00943025540275049,0.00147869237492002,1.18596247929427
"answer",574,0.0149156770522049,45,0.0176817288801572,0.0027660518279523,1.18544594511339
"recognize",217,0.00563885351973599,17,0.00667976424361493,0.00104091072387894,1.18459616307389
"sharepoint",5098,0.132474079463659,399,0.156777996070727,0.0243039166070677,1.18346167571396
"sheet",179,0.00465140451627992,14,0.00550098231827112,0.000849577801991204,1.1826497349387
"pattern",1562,0.0405893511420627,122,0.0479371316306483,0.0073477804885856,1.18102729612179
"relocation",410,0.0106540550372892,32,0.012573673870334,0.00191961883304479,1.18017729646845
"adapt",564,0.0146558220512954,44,0.0172888015717092,0.00263297952041386,1.1796541682342
"arrangement",141,0.00366395551282384,11,0.00432220039292731,0.000658244880103465,1.1796541682342
"regret",141,0.00366395551282384,11,0.00432220039292731,0.000658244880103465,1.1796541682342
"shop",372,0.00966660603383312,29,0.0113948919449902,0.00172828591115706,1.17878931913725
"reputation",1078,0.0280123690980433,84,0.0330058939096267,0.00499352481158342,1.17826142423392
"advice",1170,0.0304030351064106,91,0.0357563850687623,0.00535334996235166,1.17607945863349
"oral",720,0.0187095600654835,56,0.0220039292730845,0.00329436920760102,1.17607945863349
"award",2276,0.0591429982070005,177,0.0695481335952849,0.0104051353882844,1.17593182124224
"biggest",502,0.0130447210456565,39,0.0153241650294695,0.00227944398381302,1.17474072276708
"contribute",2757,0.0716420237507471,214,0.0840864440078585,0.0124444202571115,1.17370280186958
"prototyping",232,0.00602863602110023,18,0.00707269155206287,0.00104405553096264,1.17318271119843
"directly",1895,0.0492425226723488,147,0.0577603143418468,0.00851779166949793,1.17297634660543
"iso",980,0.0254657900891303,76,0.0298624754420432,0.00439668535291296,1.17265065554709
"refresh",142,0.00368994101291479,11,0.00432220039292731,0.000632259380012515,1.17134674451424
"vet",142,0.00368994101291479,11,0.00432220039292731,0.000632259380012515,1.17134674451424
"import",155,0.00402775251409713,12,0.00471512770137525,0.000687375187278112,1.17065973762596
"producer",155,0.00402775251409713,12,0.00471512770137525,0.000687375187278112,1.17065973762596
"phase",956,0.0248421380869475,74,0.0290766208251473,0.00423448273819986,1.17045564771354
"theme",168,0.00436556401527947,13,0.00510805500982318,0.000742490994543708,1.17007905323229
"progress",3748,0.0973936543408778,290,0.113948919449902,0.016555265109024,1.16998299551509
"deliver",12514,0.325182548138139,968,0.380353634577603,0.0551710864394642,1.16966189223669
"load",1125,0.0292336876023179,87,0.0341846758349705,0.00495098823265262,1.16935900458415
"iterative",207,0.0053789985188265,16,0.00628683693516699,0.000907838416340499,1.16877461727551
"underpin",220,0.00571681002000883,17,0.00667976424361493,0.000962954223606097,1.16844257903197
"msc",246,0.00639243302237352,19,0.00746561886051081,0.00107318583813729,1.16788378296357
"solve",3825,0.0993945378478809,295,0.115913555992141,0.0165190181442606,1.1661964379727
"promotion",441,0.0114596055401086,34,0.0133595284872299,0.00189992294712124,1.1657930493743
"doe",454,0.011797417041291,35,0.0137524557956778,0.00195503875438684,1.16571752507724
"complex",5579,0.144973105007406,430,0.168958742632613,0.0239856376252071,1.1654488784246
"different",2105,0.0546994776914482,162,0.0636542239685658,0.00895474627711765,1.16370807647616
"story",507,0.0131746485461113,39,0.0153241650294695,0.00214951648335828,1.16315550853861
"feed",247,0.00641841852246446,19,0.00746561886051081,0.00104720033804634,1.16315550853861
"groovy",156,0.00405373801418808,12,0.00471512770137525,0.000661389687187162,1.16315550853861
"wakefield",156,0.00405373801418808,12,0.00471512770137525,0.000661389687187162,1.16315550853861
"grow",9225,0.239716238339007,709,0.278585461689587,0.0388692233505806,1.16214680999462
"come",3036,0.0788919782761219,233,0.0915520628683694,0.0126600845922474,1.16047366118691
"rota",404,0.0104981420367435,31,0.0121807465618861,0.00168260452514255,1.1602764107452
"personable",222,0.00576878102019073,17,0.00667976424361493,0.000910983223424198,1.15791606931096
"discussion",875,0.0227373125795806,67,0.0263261296660118,0.00358881708643119,1.15783822621386
"physic",353,0.00917288153210508,27,0.0106090373280943,0.00143615579598922,1.15656539234293
"mature",170,0.00441753501546137,13,0.00510805500982318,0.00069051999436181,1.15631341731191
"matter",981,0.0254917755892212,75,0.0294695481335953,0.00397777254437407,1.15604140756896
"target",2407,0.0625470987189148,184,0.0722986247544204,0.00975152603550559,1.1559069283026
"green",262,0.0068082010238287,20,0.00785854616895874,0.00105034514513004,1.15427645885511
"eu",380,0.00987449003456072,29,0.0113948919449902,0.00152040191042946,1.15397270189226
"provide",23435,0.608970194631396,1788,0.702554027504912,0.0935838328735159,1.15367555538603
"decision",1914,0.0497362471740769,146,0.0573673870333988,0.00763113985932196,1.15343216050485
"b",2126,0.0552451731933581,162,0.0636542239685658,0.00840905077520771,1.15221331184493
"bus",210,0.00545695501909934,16,0.00628683693516699,0.000829881916067652,1.15207783702872
"google",945,0.024556297585947,72,0.0282907662082515,0.00373446862230443,1.15207783702872
"pioneer",315,0.00818543252864901,24,0.00943025540275049,0.00124482287410148,1.15207783702872
"tool",8392,0.218070316763246,639,0.251080550098232,0.0330102333349857,1.15137426232486
"device",2072,0.0538419561884468,157,0.0616895874263261,0.00784763123787929,1.14575308538963
"civil",198,0.00514512901800795,15,0.00589390962671906,0.000748780608711105,1.14553194022742
"wire",185,0.00480731751682561,14,0.00550098231827112,0.000693664801445509,1.14429352731907
"confidently",225,0.00584673752046358,17,0.00667976424361493,0.00083302672315135,1.14247718838682
"head",2423,0.06296286672037,183,0.0719056974459725,0.00894283072560247,1.14203341098364
"internationally",543,0.0141101265493854,41,0.0161100196463654,0.00199989309697998,1.14173459677915
"broader",159,0.00413169451446093,12,0.00471512770137525,0.000583433186914315,1.14120917818883
"sole",159,0.00413169451446093,12,0.00471512770137525,0.000583433186914315,1.14120917818883
"migration",1473,0.0382766416339682,111,0.043614931237721,0.00533828960375277,1.13946598697978
"solver",292,0.00758776602655718,22,0.00864440078585462,0.00105663475929744,1.13925505288371
"may",4089,0.106254709871891,308,0.121021611001965,0.0147669011300732,1.13897643829509
"chain",731,0.0189954005664839,55,0.0216110019646365,0.00261560139815264,1.13769656443927
"provider",3788,0.0984330743445158,285,0.111984282907662,0.0135512085631463,1.13766926059545
"many",1755,0.0456045526596159,132,0.0518664047151277,0.00626185205551177,1.13730760834887
"apex",173,0.00449549151573422,13,0.00510805500982318,0.000612563494088962,1.13626173955506
"click",1798,0.0467219291635268,135,0.0530451866404715,0.00632325747694476,1.13533810761138
"display",493,0.012810851544838,37,0.0145383104125737,0.00172745886773569,1.1348434069109
"car",2133,0.0554270716939948,160,0.0628683693516699,0.00744129765767518,1.1342538479889
"center",440,0.0114336200400177,33,0.0129666011787819,0.00153298113876425,1.13407662082515
"fi",187,0.00485928851700751,14,0.00550098231827112,0.000641693801263611,1.13205509387181
"top",2822,0.0733310812566588,211,0.0829076620825147,0.00957658082585595,1.13059374908626
"approximately",214,0.00556089701946314,16,0.00628683693516699,0.000725939915703854,1.13054367185061
"guide",737,0.0191513135670296,55,0.0216110019646365,0.00245968839760695,1.12843444858224
"utilize",201,0.0052230855182808,15,0.00589390962671906,0.000670824108438258,1.12843444858224
"global",8175,0.21243146324351,610,0.239685658153242,0.0272541949097315,1.1282964137873
"map",912,0.0236987760829457,68,0.0267190569744597,0.00302028089151401,1.12744459380278
"language",3452,0.0897019463139568,257,0.10098231827112,0.011280371957163,1.12575392642743
"credit",1397,0.0363017436270561,104,0.0408644400785855,0.00456269645152935,1.12568807984553
"penetration",309,0.00802951952810332,23,0.00903732809430255,0.00100780856619924,1.12551293544675
"worker",995,0.0258555725904945,74,0.0290766208251473,0.00322104823465284,1.12457849167251
"sound",2045,0.0531403476859912,152,0.0597249508840864,0.00658460319809522,1.12390967475418
"level",15899,0.413143465946002,1181,0.464047151277014,0.0509036853310116,1.12321067504833
"public",1859,0.0483070446690747,138,0.0542239685658153,0.00591692389674067,1.12248573551279
"standard",7936,0.206220928721773,589,0.231434184675835,0.0252132559540617,1.12226332269155
"contractor",539,0.0140061845490216,40,0.0157170923379175,0.00171090778889584,1.12215373736564
"human",283,0.00735389652573864,21,0.00825147347740668,0.000897576951668041,1.12205460717682
"organise",1321,0.034326845620144,98,0.0385068762278978,0.00418003060775388,1.12177147454822
"algorithm",701,0.0182158355637554,52,0.0204322200392927,0.00221638447553731,1.12167350038816
"fast",3654,0.0949510173323286,271,0.106483300589391,0.0115322832570624,1.12145507842954
"guidance",1147,0.0298053686043188,85,0.0333988212180747,0.00359345261375587,1.12056393804287
"interpersonal",2043,0.0530883766858093,151,0.0593320235756385,0.00624364688982919,1.11760854785183
"larger",406,0.0105501130369254,30,0.0117878192534381,0.00123770621651272,1.11731686780803
"asset",1760,0.0457344801600707,130,0.0510805500982318,0.00534606993816115,1.11689364172174
"globally",921,0.0239326455837643,68,0.0267190569744597,0.00278641139069547,1.11642721992197
"therefore",1666,0.0432918431515215,123,0.0483300589390963,0.00503821578757482,1.11637794607037
"cover",2975,0.077306862770574,219,0.0860510805500982,0.00874421777952421,1.11311049842334
"scientific",394,0.010238287035834,29,0.0113948919449902,0.00115660490915617,1.11296859573365
"metric",462,0.0120053010420186,34,0.0133595284872299,0.00135422744521131,1.11280245622092
"obtain",612,0.0159031260556609,45,0.0176817288801572,0.00177860282449623,1.11183982433838
"gap",408,0.0106020840371073,30,0.0117878192534381,0.00118573521633082,1.11183982433838
"virtual",721,0.0187355455655744,53,0.0208251473477407,0.00208960178216626,1.11153140829834
"accenture",313,0.00813346152846712,23,0.00903732809430255,0.000903866565835439,1.11112938355605
"single",422,0.0109658810383806,31,0.0121807465618861,0.00121486552350547,1.11078594772763
"ability",17702,0.459995322609984,1300,0.510805500982318,0.0508101783723346,1.11045803266877
"study",613,0.0159291115557519,45,0.0176817288801572,0.00175261732440528,1.11002605627257
"image",654,0.0169945170594808,48,0.018860510805501,0.00186599374602017,1.1097997512662
"command",436,0.0113296780396539,32,0.012573673870334,0.00124399583068011,1.1097997512662
"manipulate",218,0.00566483901982694,16,0.00628683693516699,0.000621997915340057,1.1097997512662
"inform",586,0.0152275030532963,43,0.0168958742632613,0.00166837120996504,1.10956301923735
"introduce",368,0.00956266403346932,27,0.0106090373280943,0.00104637329462498,1.10942278124199
"estimation",259,0.00673024452355586,19,0.00746561886051081,0.00073537433695495,1.10926413362563
"nottinghamshire",150,0.00389782501364239,11,0.00432220039292731,0.000424375379284921,1.10887491814014
"effectiveness",396,0.0102902580360159,29,0.0113948919449902,0.00110463390897427,1.10734754221984
"activity",4425,0.11498583790245,324,0.127308447937132,0.0123226100346812,1.1071663281276
"finding",246,0.00639243302237352,18,0.00707269155206287,0.000680258529689353,1.10641621543917
"symfony",246,0.00639243302237352,18,0.00707269155206287,0.000680258529689353,1.10641621543917
"foreign",178,0.00462541901618897,13,0.00510805500982318,0.000482635993634216,1.10434427496082
"excite",8874,0.230595327807084,648,0.254616895874263,0.0240215680671796,1.10417196348087
"diagnosis",288,0.00748382402619338,21,0.00825147347740668,0.000767649451213295,1.10257449246889
"service",39887,1.03648364212769,2904,1.14106090373281,0.104577261605117,1.10089620072579
"future",3847,0.0999662188498818,280,0.110019646365422,0.0100534275155406,1.10056824826632
"benefit",14031,0.364602551776109,1021,0.401178781925344,0.0365762301492348,1.1003180860119
"sometimes",165,0.00428760751500663,12,0.00471512770137525,0.000427520186368619,1.09971066261832
"g",4267,0.11088012888808,310,0.121807465618861,0.0109273367307801,1.09855090213513
"free",2175,0.0565184626978146,158,0.0620825147347741,0.00556405203695945,1.09844662737394
"open",2713,0.0704986617467453,197,0.0774066797642436,0.0069080180174983,1.09798793120803
"respond",1723,0.0447730166567056,125,0.0491159135559921,0.00434289689928658,1.09699808553409
"emphasis",469,0.0121871995426552,34,0.0133595284872299,0.00117232894457467,1.09619346433703
"critical",2111,0.0548553906919939,153,0.0601178781925344,0.00526248750054052,1.09593382590398
"plant",359,0.00932879453265078,26,0.0102161100196464,0.000887315486995584,1.09511577127034
"sdlc",567,0.0147337785515682,41,0.0161100196463654,0.0013762410947972,1.0934072064393
"remain",512,0.013304576046566,37,0.0145383104125737,0.00123373436600766,1.09273007735756
"expertise",3501,0.0909752358184133,253,0.0994106090373281,0.00843537321891477,1.09272164169766
"salary",13524,0.351427903229998,977,0.383889980353635,0.0324620771236369,1.09237193980693
"worldwide",997,0.0259075435906764,72,0.0282907662082515,0.00238322261757507,1.09198952456584
"abreast",291,0.00756178052646623,21,0.00825147347740668,0.000689692950940447,1.09120774512385
"look",24005,0.623781929683237,1731,0.680157170923379,0.0563752412401424,1.09037652191812
"well",12871,0.334459371670608,928,0.364636542239686,0.0301771705690779,1.09022671548519
"pharmaceutical",444,0.0115375620403815,32,0.012573673870334,0.00103611182995252,1.08980335935149
"functional",4233,0.109996621884988,305,0.119842829076621,0.00984620719163264,1.08951372344805
"win",2518,0.0654314892290102,181,0.0711198428290766,0.00568835360006641,1.08693602525471
"influence",1419,0.036873424629057,102,0.0400785854616896,0.0032051608326326,1.08692332933207
"innovative",3910,0.101603305355612,281,0.11041257367387,0.00880926831825876,1.08670257613595
"front",3831,0.0995504508484266,275,0.108055009823183,0.00850455897475613,1.0854296379602
"dental",223,0.00579476652028168,16,0.00628683693516699,0.000492070414885311,1.08491634877144
"chester",265,0.00688615752410155,19,0.00746561886051081,0.000579461336409254,1.08414871927939
"practitioner",279,0.00724995452537484,20,0.00785854616895874,0.000608591643583901,1.08394420150552
"order",4116,0.106956318374347,295,0.115913555992141,0.00895723761779434,1.08374668980699
"stream",726,0.0188654730660292,52,0.0204322200392927,0.00156674697326357,1.08304837985138
"advisor",377,0.00979653353428787,27,0.0106090373280943,0.000812503793806435,1.08293788726009
"attract",391,0.0101603305355612,28,0.0110019646365422,0.000841634100981084,1.08283530718173
"j",3617,0.0939895538289634,259,0.101768172888016,0.00777861905905228,1.08276046371289
"hertfordshire",852,0.0221396460774888,61,0.0239685658153242,0.00182891973783541,1.08260835477831
"high",12330,0.320401216121404,881,0.346168958742633,0.0257677426212283,1.08042336085099
"multiple",4227,0.109840708884442,302,0.118664047151277,0.00882333826683453,1.08032848983265
"apps",1218,0.0316503391107762,87,0.0341846758349705,0.00253433672419434,1.08007297221443
"whose",322,0.00836733102928566,23,0.00903732809430255,0.000669997065016895,1.08007297221443
"reconciliation",154,0.00400176701400618,11,0.00432220039292731,0.000320433378921124,1.08007297221443
"diverse",1206,0.0313385131096848,86,0.0337917485265226,0.0024532354168378,1.07828180642303
"execution",1024,0.026609152093132,73,0.0286836935166994,0.00207454142356738,1.07796345469057
"satisfaction",786,0.0204246030714861,56,0.0220039292730845,0.00157932620159837,1.07732469493144
"household",393,0.0102123015357431,28,0.0110019646365422,0.000789663100799184,1.07732469493144
"atmosphere",379,0.00984850453446977,27,0.0106090373280943,0.000760532793624535,1.07722317545397
"cost",2218,0.0576358392017254,158,0.0620825147347741,0.00444667553304863,1.07715122386759
"identity",323,0.00839331652937661,23,0.00903732809430255,0.000644011564925946,1.07672909304348
"progression",3399,0.0883247148091365,242,0.0950884086444008,0.00676369383526428,1.07657759042732
"science",2739,0.07117428474911,195,0.0766208251473477,0.00544654039823773,1.07652399202095
"search",2585,0.0671725177351038,184,0.0722986247544204,0.00512610701931662,1.07631256341368
"analyze",281,0.00730192552555674,20,0.00785854616895874,0.000556620643402003,1.07622929615672
"mathematics",492,0.012784866044747,35,0.0137524557956778,0.000967589750930769,1.07568243167697
"aid",450,0.0116934750409272,32,0.012573673870334,0.000880198829406825,1.07527264789347
"helpful",211,0.00548294051919029,15,0.00589390962671906,0.000410969107528765,1.07495414296222
"stakeholder",5081,0.132032325962113,361,0.141846758349705,0.00981443238759216,1.07433355669587
"prospective",183,0.00475534651664371,13,0.00510805500982318,0.00035270849317947,1.07417093411489
"maintainable",169,0.00439154951537042,12,0.00471512770137525,0.000323578186004822,1.0736820078818
"member",4496,0.116830808408908,319,0.125343811394892,0.00851300298598412,1.07286607960623
"resource",3497,0.0908712938180495,248,0.0974459724950884,0.00657467867703888,1.07235154690549
"module",1185,0.0307928176077749,84,0.0330058939096267,0.00221307630185185,1.07186988634951
"code",4672,0.121404256424915,331,0.130058939096267,0.0086546826713523,1.07128813211508
"someone",3783,0.098303146844061,268,0.105304518664047,0.00700137181998614,1.07122225528642
"career",12128,0.315152145103033,859,0.337524557956778,0.0223724128537455,1.07098924504046
"spend",579,0.0150456045526596,41,0.0161100196463654,0.00106441509370581,1.07074591718667
"unable",325,0.00844528752955851,23,0.00903732809430255,0.000592040564744049,1.07010306785552
"span",396,0.0102902580360159,28,0.0110019646365422,0.000711706600526336,1.06916314421226
"accept",1981,0.0514772756801705,140,0.0550098231827112,0.00353254750254074,1.0686234354065
"conference",255,0.00662630252319206,18,0.00707269155206287,0.00044638902887081,1.06736623136484
"timeline",255,0.00662630252319206,18,0.00707269155206287,0.00044638902887081,1.06736623136484
"desire",2692,0.0699529662448354,190,0.0746561886051081,0.00470322236027268,1.06723406615541
"team",58541,1.52121716082426,4121,1.61925343811395,0.0980362772896888,1.0644459448752
"express",384,0.00997843203492451,27,0.0106090373280943,0.00063060529316979,1.06319683202358
"state",868,0.0225554140789439,61,0.0239685658153242,0.00141315173638022,1.06265244040452
"diagnose",470,0.0122131850427461,33,0.0129666011787819,0.000753416136035776,1.06168875141078
"negotiation",584,0.0151755320531144,41,0.0161100196463654,0.000934487593251061,1.06157857200527
"beyond",399,0.0103682145362888,28,0.0110019646365422,0.00063375010025349,1.06112432357909
"skilled",2138,0.0555569991944495,150,0.0589390962671906,0.00338209707274108,1.06087616541174
"still",442,0.0114855910401996,31,0.0121807465618861,0.000695155521686482,1.06052414013815
"ambitious",1755,0.0456045526596159,123,0.0483300589390963,0.00272550627948034,1.05976390777963
"entity",742,0.0192812410674843,52,0.0204322200392927,0.00115097897180839,1.05969423688963
"platform",7039,0.182911935140192,493,0.193713163064833,0.0108012279246412,1.05905152070237
"party",2899,0.0753319647636619,203,0.0797642436149312,0.00443227885126937,1.05883662884905
"rule",343,0.00891302653119559,24,0.00943025540275049,0.000517228871554897,1.05803066665903
"brief",615,0.0159810825559338,43,0.0168958742632613,0.000914791707327507,1.05724216141965
"charity",329,0.0085492295299223,23,0.00903732809430255,0.00048809856438025,1.05709269620986
"liverpool",329,0.0085492295299223,23,0.00903732809430255,0.00048809856438025,1.05709269620986
"version",1734,0.045058857157706,121,0.0475442043222004,0.00248534716449439,1.05515779407799
"manner",1866,0.0484889431697113,130,0.0510805500982318,0.00259160692852053,1.05344737911589
"telephone",1694,0.044019437154068,118,0.0463654223968566,0.00234598524278855,1.05329430348184
"average",201,0.0052230855182808,14,0.00550098231827112,0.000277896799990321,1.05320548534342
"mark",503,0.0130707065457475,35,0.0137524557956778,0.000681749249930327,1.05215856140173
"submission",230,0.00597666502091833,16,0.00628683693516699,0.000310171914248666,1.05189715554796
"direction",1136,0.0295195281033183,79,0.031041257367387,0.00152172926406869,1.05154991837074
"preferable",590,0.0153314450536601,41,0.0161100196463654,0.000778574592705365,1.0507828577137
"customise",245,0.00636644752228257,17,0.00667976424361493,0.000313316721332365,1.04921374443687
"vanrath",173,0.00449549151573422,12,0.00471512770137525,0.000219636185641026,1.04885699035852
"accurately",563,0.0146298365512044,39,0.0153241650294695,0.000694328478265119,1.04745975635715
"variety",3163,0.0821921367876725,219,0.0860510805500982,0.00385894376242575,1.0469502791051
"billion",347,0.00901696853155939,24,0.00943025540275049,0.000413286871191101,1.04583434773501
"quantitative",304,0.00789959202764857,21,0.00825147347740668,0.000351881449758108,1.04454425602316
"graphic",1087,0.0282462385988618,75,0.0294695481335953,0.00122330953473345,1.04330875880878
"delivery",11136,0.289374529012811,768,0.301768172888016,0.0123936438752049,1.04282907662083
"feel",2494,0.0648078372268274,172,0.0675834970530452,0.00277565982621776,1.04282907662083
"section",348,0.00904295403165034,24,0.00943025540275049,0.000387301371100152,1.04282907662083
"trial",174,0.00452147701582517,12,0.00471512770137525,0.000193650685550076,1.04282907662083
"director",1755,0.0456045526596159,121,0.0475442043222004,0.00193965166258446,1.04253197431979
"json",740,0.0192292700673024,51,0.0200392927308448,0.00081002266354235,1.04212446237987
"adhere",871,0.0226333705792168,60,0.0235756385068762,0.000942267927659432,1.0416317986913
"discus",2106,0.0547254631915391,145,0.0569744597249509,0.00224899653341176,1.04109597986481
"key",15470,0.401995686406985,1065,0.418467583497053,0.0164718970900681,1.04097530806187
"connectivity",494,0.0128368370449289,34,0.0133595284872299,0.000522691442300934,1.04071808658718
"ensure",16495,0.428630824000208,1135,0.445972495088409,0.0173416710882007,1.04045829211805
"interpret",698,0.0181378790634826,48,0.018860510805501,0.000722631742018406,1.03984102769068
"electronic",1207,0.0313644986097757,83,0.0326129666011788,0.00124846799140303,1.03980513149392
"reactive",160,0.00415768001455188,11,0.00432220039292731,0.000164520378375429,1.03957023575639
"advance",2331,0.0605722007120027,160,0.0628683693516699,0.00229616863966724,1.03790796128714
"cambridge",1253,0.0325598316139594,86,0.0337917485265226,0.00123191691256318,1.0378354816809
"agree",2638,0.0685497492399241,181,0.0711198428290766,0.00257009358915249,1.03749238498535
"achievement",481,0.0124990255437466,33,0.0129666011787819,0.000467575635035335,1.03740896707498
"thames",248,0.00644440402255541,17,0.00667976424361493,0.000235360221059517,1.03652164268965
"uk",24017,0.624093755684328,1646,0.646758349705305,0.0226645940209764,1.03631600831533
"daily",1664,0.0432398721513396,114,0.0447937131630648,0.00155384101172528,1.0359353747922
"simultaneously",234,0.00608060702128212,16,0.00628683693516699,0.000206229913884869,1.03391600758988
"kent",600,0.0155913000545696,41,0.0161100196463654,0.000518719591795872,1.03326981008513
"m",6548,0.170153054595536,447,0.175638506876228,0.00548545228069219,1.03223834149632
"add",2023,0.0525686666839903,138,0.0542239685658153,0.00165530188182499,1.03148837484838
"opportunity",34762,0.903307954161578,2371,0.931630648330059,0.0283226941684811,1.03135441688297
"revenue",953,0.0247641815866746,65,0.0255402750491159,0.000776093462441278,1.03133935437054
"constantly",572,0.014863706052023,39,0.0153241650294695,0.000460458977446575,1.03097874620468
"generate",971,0.0252319205883117,66,0.0259332023575638,0.000701281769252125,1.02779343596924
"eye",721,0.0187355455655744,49,0.0192534381139489,0.000517892548374511,1.0276422454079
"financials",427,0.0110958085388353,29,0.0113948919449902,0.000299083406154848,1.02695462931863
"back",2725,0.0708104877478367,185,0.0726915520628684,0.00188106431503167,1.02656476992123
"weekly",472,0.012265156042928,32,0.012573673870334,0.000308517827405942,1.02515400752556
"demonstrate",4624,0.120156952420549,313,0.122986247544204,0.002829295123655,1.02354666181739
"clear",2217,0.0576098537016345,150,0.0589390962671906,0.00132924256555608,1.02307318071732
"architecting",281,0.00730192552555674,19,0.00746561886051081,0.000163693334954066,1.02241783134889
"saas",666,0.0173063430605722,45,0.0176817288801572,0.000375385819584968,1.02169064939202
"champion",370,0.00961463503365122,25,0.00982318271119843,0.000208547677547206,1.02169064939202
"leader",5003,0.130005456955019,338,0.132809430255403,0.00280397330038365,1.02156812003171
"talented",3186,0.0827898032897643,215,0.0844793713163065,0.00168956802654217,1.02040792415738
"name",1749,0.0454486396590702,118,0.0463654223968566,0.000916782737786337,1.02017184110819
"roadmap",608,0.0157991840552971,41,0.0161100196463654,0.00031083559106828,1.01967415468928
"hugely",356,0.00925083803237793,24,0.00943025540275049,0.000179417370372558,1.01939471534845
"face",4218,0.109606839383624,284,0.111591355599214,0.0019845162155902,1.01810576992047
"french",431,0.0111997505391991,29,0.0113948919449902,0.000195141405791049,1.01742372788644
"run",2869,0.0745523997609334,193,0.0758349705304519,0.00128257076951846,1.01720361482167
"perform",2842,0.0738507912584778,191,0.075049115913556,0.00119832465507823,1.01622629405397
"necessary",2619,0.0680560247381961,176,0.0691552062868369,0.00109918154864086,1.01615112773438
"duty",3125,0.0812046877842164,210,0.0825147347740668,0.00131004698985039,1.01613265225933
"enthusiastic",1920,0.0498921601746226,129,0.0506876227897839,0.000795462615161335,1.01594363948919
"translate",923,0.0239846165839462,62,0.0243614931237721,0.000376876539825943,1.01571326097738
"low",998,0.0259335290907674,67,0.0263261296660118,0.000392600575244435,1.01513872538791
"repository",179,0.00465140451627992,12,0.00471512770137525,6.37231850953296e-05,1.0136997728046
"richmond",179,0.00465140451627992,12,0.00471512770137525,6.37231850953296e-05,1.0136997728046
"monthly",702,0.0182418210638464,47,0.018467583497053,0.000225762433206669,1.01237609076509
"growth",4960,0.128888080451108,332,0.130451866404715,0.00156378595360684,1.01213289815578
"heavy",299,0.00776966452719383,20,0.00785854616895874,8.88816417649162e-05,1.01143957264227
"previous",4560,0.118493880414729,305,0.119842829076621,0.00134894866189224,1.01138412091132
"new",21673,0.563183743471143,1449,0.569351669941061,0.00616792646991782,1.01095189010944
"orient",1421,0.0369253956292389,95,0.037328094302554,0.000402698673315147,1.0109057375406
"point",2186,0.0568043031988151,146,0.0573673870333988,0.000563083834583762,1.00991269680068
"efficient",1123,0.029181716602136,75,0.0294695481335953,0.000287831531459278,1.00986342014706
"gender",884,0.0229711820803991,59,0.0231827111984283,0.000211529118029151,1.00920845593791
"quote",840,0.0218278200763974,56,0.0220039292730845,0.000176109196687112,1.00806810740013
"absolute",210,0.00545695501909934,14,0.00550098231827112,4.40272991717779e-05,1.00806810740013
"professionally",240,0.00623652002182782,16,0.00628683693516699,5.03169133391742e-05,1.00806810740013
"invoice",225,0.00584673752046358,15,0.00589390962671906,4.71721062554756e-05,1.00806810740013
"operation",4367,0.113478678897175,291,0.11434184675835,0.000863167861174324,1.00760643205898
"industry",10311,0.267936491437778,687,0.269941060903733,0.00200456946595512,1.00748150972344
"take",8461,0.219863316269522,563,0.221218074656189,0.00135475838666702,1.00616182094245
"significant",2375,0.0617155627160045,158,0.0620825147347741,0.000366952018769594,1.00594585875297
"competency",722,0.0187615310656654,48,0.018860510805501,9.89797398356224e-05,1.00527567496966
"expectation",1399,0.036353714627238,93,0.0365422396856582,0.000188525058420153,1.00518585405517
"consultant",11455,0.297663903541824,761,0.29901768172888,0.00135377818705651,1.0045480092512
"player",2183,0.0567263466985422,145,0.0569744597249509,0.000248113026408668,1.00437385872436
"flair",256,0.00665228802328301,17,0.00667976424361493,2.74762203319231e-05,1.0041303413556
"final",452,0.0117454460411091,30,0.0117878192534381,4.2373212329052e-05,1.0036076290488
"york",332,0.00862718603019515,22,0.00864440078585462,1.72147556594671e-05,1.00199540795796
"conclusion",166,0.00431359301509758,11,0.00432220039292731,8.60737782973353e-06,1.00199540795796
"confident",1721,0.0447210456565237,114,0.0447937131630648,7.26675065411686e-05,1.00162490624882
"accuracy",468,0.0121612140425642,31,0.0121807465618861,1.95325193218018e-05,1.00160613235269
"unit",2310,0.0600265052100928,153,0.0601178781925344,9.13729824416135e-05,1.00152221059883
"qualification",5134,0.133409557466933,340,0.133595284872299,0.000185727405365183,1.001392159669
"erp",1861,0.0483590156692566,123,0.0483300589390963,-2.895673016029e-05,0.999401213408512
